"congress","name","term_start","age","birth_year","suffix","incumbent","state","has_suffix"
112,"John Eric Ensign",1954,56.8,1954,NA,TRUE,"NV",0
105,"John F. Reed",1949,47.2,1949,NA,TRUE,"RI",0
106,"John F. Reed",1949,49.1,1949,NA,TRUE,"RI",0
107,"John F. Reed",1949,51.1,1949,NA,TRUE,"RI",0
108,"John F. Reed",1949,53.2,1949,NA,TRUE,"RI",0
109,"John F. Reed",1949,55.1,1949,NA,TRUE,"RI",0
110,"John F. Reed",1949,57.1,1949,NA,TRUE,"RI",0
111,"John F. Reed",1949,59.2,1949,NA,TRUE,"RI",0
112,"John F. Reed",1949,61.1,1949,NA,TRUE,"RI",0
113,"John F. Reed",1949,63.1,1949,NA,TRUE,"RI",0
83,"John Fitzgerald Kennedy",1917,35.6,1917,NA,TRUE,"MA",0
84,"John Fitzgerald Kennedy",1917,37.6,1917,NA,TRUE,"MA",0
85,"John Fitzgerald Kennedy",1917,39.6,1917,NA,TRUE,"MA",0
86,"John Fitzgerald Kennedy",1917,41.6,1917,NA,TRUE,"MA",0
99,"John Forbes Kerry",1943,41.1,1943,NA,FALSE,"MA",0
100,"John Forbes Kerry",1943,43.1,1943,NA,TRUE,"MA",0
101,"John Forbes Kerry",1943,45.1,1943,NA,TRUE,"MA",0
102,"John Forbes Kerry",1943,47.1,1943,NA,TRUE,"MA",0
103,"John Forbes Kerry",1943,49.1,1943,NA,TRUE,"MA",0
104,"John Forbes Kerry",1943,51.1,1943,NA,TRUE,"MA",0
105,"John Forbes Kerry",1943,53.1,1943,NA,TRUE,"MA",0
106,"John Forbes Kerry",1943,55.1,1943,NA,TRUE,"MA",0
107,"John Forbes Kerry",1943,57.1,1943,NA,TRUE,"MA",0
108,"John Forbes Kerry",1943,59.1,1943,NA,TRUE,"MA",0
109,"John Forbes Kerry",1943,61.1,1943,NA,TRUE,"MA",0
110,"John Forbes Kerry",1943,63.1,1943,NA,TRUE,"MA",0
111,"John Forbes Kerry",1943,65.1,1943,NA,TRUE,"MA",0
112,"John Forbes Kerry",1943,67.1,1943,NA,TRUE,"MA",0
113,"John Forbes Kerry",1939,73.1,1939,NA,TRUE,"MA",0
81,"John Foster Dulles",1888,60.9,1888,NA,FALSE,"NY",0
92,"John Glenn Beall",1927,43.6,1927,"Jr.",TRUE,"MD",1
93,"John Glenn Beall",1927,45.5,1927,"Jr.",TRUE,"MD",1
94,"John Glenn Beall",1927,47.6,1927,"Jr.",TRUE,"MD",1
87,"John Goodwin Tower",1925,35.3,1925,NA,FALSE,"TX",0
88,"John Goodwin Tower",1925,37.3,1925,NA,TRUE,"TX",0
89,"John Goodwin Tower",1925,39.3,1925,NA,TRUE,"TX",0
90,"John Goodwin Tower",1925,41.3,1925,NA,TRUE,"TX",0
91,"John Goodwin Tower",1925,43.3,1925,NA,TRUE,"TX",0
92,"John Goodwin Tower",1925,45.3,1925,NA,TRUE,"TX",0
93,"John Goodwin Tower",1925,47.3,1925,NA,TRUE,"TX",0
94,"John Goodwin Tower",1925,49.3,1925,NA,TRUE,"TX",0
95,"John Goodwin Tower",1925,51.3,1925,NA,TRUE,"TX",0
96,"John Goodwin Tower",1925,53.3,1925,NA,TRUE,"TX",0
97,"John Goodwin Tower",1925,55.3,1925,NA,TRUE,"TX",0
98,"John Goodwin Tower",1925,57.3,1925,NA,TRUE,"TX",0
109,"John H. Isakson",1944,60,1944,NA,TRUE,"GA",0
110,"John H. Isakson",1944,62,1944,NA,TRUE,"GA",0
111,"John H. Isakson",1944,64,1944,NA,TRUE,"GA",0
112,"John H. Isakson",1944,66,1944,NA,TRUE,"GA",0
113,"John H. Isakson",1944,68,1944,NA,TRUE,"GA",0
93,"John Herschel Glenn",1921,51.5,1921,"Jr.",FALSE,"OH",1
94,"John Herschel Glenn",1921,53.5,1921,"Jr.",TRUE,"OH",1
95,"John Herschel Glenn",1921,55.5,1921,"Jr.",TRUE,"OH",1
96,"John Herschel Glenn",1921,57.5,1921,"Jr.",TRUE,"OH",1
97,"John Herschel Glenn",1921,59.5,1921,"Jr.",TRUE,"OH",1
98,"John Herschel Glenn",1921,61.5,1921,"Jr.",TRUE,"OH",1
99,"John Herschel Glenn",1921,63.5,1921,"Jr.",TRUE,"OH",1
100,"John Herschel Glenn",1921,65.5,1921,"Jr.",TRUE,"OH",1
101,"John Herschel Glenn",1921,67.5,1921,"Jr.",TRUE,"OH",1
102,"John Herschel Glenn",1921,69.5,1921,"Jr.",TRUE,"OH",1
103,"John Herschel Glenn",1921,71.5,1921,"Jr.",TRUE,"OH",1
104,"John Herschel Glenn",1921,73.5,1921,"Jr.",TRUE,"OH",1
105,"John Herschel Glenn",1921,75.5,1921,"Jr.",TRUE,"OH",1
112,"John Hoeven",1957,53.8,1957,NA,FALSE,"ND",0
113,"John Hoeven",1957,55.8,1957,NA,TRUE,"ND",0
80,"John Holmes Overton",1875,71.3,1875,NA,TRUE,"LA",0
94,"John Hubbard Chafee",1922,52.2,1922,NA,FALSE,"RI",0
95,"John Hubbard Chafee",1922,54.2,1922,NA,TRUE,"RI",0
96,"John Hubbard Chafee",1922,56.2,1922,NA,TRUE,"RI",0
97,"John Hubbard Chafee",1922,58.2,1922,NA,TRUE,"RI",0
98,"John Hubbard Chafee",1922,60.2,1922,NA,TRUE,"RI",0
99,"John Hubbard Chafee",1922,62.2,1922,NA,TRUE,"RI",0
100,"John Hubbard Chafee",1922,64.2,1922,NA,TRUE,"RI",0
101,"John Hubbard Chafee",1922,66.2,1922,NA,TRUE,"RI",0
102,"John Hubbard Chafee",1922,68.2,1922,NA,TRUE,"RI",0
103,"John Hubbard Chafee",1922,70.2,1922,NA,TRUE,"RI",0
104,"John Hubbard Chafee",1922,72.2,1922,NA,TRUE,"RI",0
105,"John Hubbard Chafee",1922,74.2,1922,NA,TRUE,"RI",0
106,"John Hubbard Chafee",1918,80.2,1918,NA,TRUE,"RI",0
80,"John Jackson Sparkman",1899,47,1899,NA,TRUE,"AL",0
81,"John Jackson Sparkman",1899,49,1899,NA,TRUE,"AL",0
82,"John Jackson Sparkman",1899,51,1899,NA,TRUE,"AL",0
83,"John Jackson Sparkman",1899,53,1899,NA,TRUE,"AL",0
84,"John Jackson Sparkman",1899,55,1899,NA,TRUE,"AL",0
85,"John Jackson Sparkman",1899,57,1899,NA,TRUE,"AL",0
86,"John Jackson Sparkman",1899,59,1899,NA,TRUE,"AL",0
87,"John Jackson Sparkman",1899,61,1899,NA,TRUE,"AL",0
88,"John Jackson Sparkman",1899,63.1,1899,NA,TRUE,"AL",0
89,"John Jackson Sparkman",1899,65,1899,NA,TRUE,"AL",0
90,"John Jackson Sparkman",1899,67.1,1899,NA,TRUE,"AL",0
91,"John Jackson Sparkman",1899,69,1899,NA,TRUE,"AL",0
92,"John Jackson Sparkman",1899,71.1,1899,NA,TRUE,"AL",0
93,"John Jackson Sparkman",1899,73,1899,NA,TRUE,"AL",0
94,"John Jackson Sparkman",1899,75.1,1899,NA,TRUE,"AL",0
95,"John Jackson Sparkman",1899,77,1899,NA,TRUE,"AL",0
80,"John James Williams",1904,42.6,1904,NA,FALSE,"DE",0
81,"John James Williams",1904,44.6,1904,NA,TRUE,"DE",0
82,"John James Williams",1904,46.6,1904,NA,TRUE,"DE",0
83,"John James Williams",1904,48.6,1904,NA,TRUE,"DE",0
84,"John James Williams",1904,50.6,1904,NA,TRUE,"DE",0
85,"John James Williams",1904,52.6,1904,NA,TRUE,"DE",0
86,"John James Williams",1904,54.6,1904,NA,TRUE,"DE",0
87,"John James Williams",1904,56.6,1904,NA,TRUE,"DE",0
88,"John James Williams",1904,58.6,1904,NA,TRUE,"DE",0
89,"John James Williams",1904,60.6,1904,NA,TRUE,"DE",0
90,"John James Williams",1904,62.7,1904,NA,TRUE,"DE",0
91,"John James Williams",1904,64.6,1904,NA,TRUE,"DE",0
87,"John Joseph Hickey",1911,49.4,1911,NA,FALSE,"WY",0
80,"John Little McClellan",1896,50.9,1896,NA,TRUE,"AR",0
81,"John Little McClellan",1896,52.9,1896,NA,TRUE,"AR",0
82,"John Little McClellan",1896,54.9,1896,NA,TRUE,"AR",0
83,"John Little McClellan",1896,56.9,1896,NA,TRUE,"AR",0
84,"John Little McClellan",1896,58.9,1896,NA,TRUE,"AR",0
85,"John Little McClellan",1896,60.9,1896,NA,TRUE,"AR",0
86,"John Little McClellan",1896,62.9,1896,NA,TRUE,"AR",0
87,"John Little McClellan",1896,64.9,1896,NA,TRUE,"AR",0
88,"John Little McClellan",1896,66.9,1896,NA,TRUE,"AR",0
89,"John Little McClellan",1896,68.9,1896,NA,TRUE,"AR",0
90,"John Little McClellan",1896,70.9,1896,NA,TRUE,"AR",0
91,"John Little McClellan",1896,72.9,1896,NA,TRUE,"AR",0
92,"John Little McClellan",1896,74.9,1896,NA,TRUE,"AR",0
93,"John Little McClellan",1896,76.9,1896,NA,TRUE,"AR",0
94,"John Little McClellan",1896,78.9,1896,NA,TRUE,"AR",0
95,"John Little McClellan",1896,80.9,1896,NA,TRUE,"AR",0
82,"John Marshall Butler",1897,53.5,1897,NA,FALSE,"MD",0
83,"John Marshall Butler",1897,55.5,1897,NA,TRUE,"MD",0
84,"John Marshall Butler",1897,57.5,1897,NA,TRUE,"MD",0
85,"John Marshall Butler",1897,59.5,1897,NA,TRUE,"MD",0
86,"John Marshall Butler",1897,61.5,1897,NA,TRUE,"MD",0
87,"John Marshall Butler",1897,63.5,1897,NA,TRUE,"MD",0
95,"John Melcher",1924,52.3,1924,NA,TRUE,"MT",0
96,"John Melcher",1924,54.4,1924,NA,TRUE,"MT",0
97,"John Melcher",1924,56.3,1924,NA,TRUE,"MT",0
98,"John Melcher",1924,58.3,1924,NA,TRUE,"MT",0
99,"John Melcher",1924,60.3,1924,NA,TRUE,"MT",0
100,"John Melcher",1924,62.3,1924,NA,TRUE,"MT",0
81,"John Orlando Pastore",1907,41.8,1907,NA,FALSE,"RI",0
82,"John Orlando Pastore",1907,43.8,1907,NA,TRUE,"RI",0
83,"John Orlando Pastore",1907,45.8,1907,NA,TRUE,"RI",0
84,"John Orlando Pastore",1907,47.8,1907,NA,TRUE,"RI",0
85,"John Orlando Pastore",1907,49.8,1907,NA,TRUE,"RI",0
86,"John Orlando Pastore",1907,51.8,1907,NA,TRUE,"RI",0
87,"John Orlando Pastore",1907,53.8,1907,NA,TRUE,"RI",0
88,"John Orlando Pastore",1907,55.8,1907,NA,TRUE,"RI",0
89,"John Orlando Pastore",1907,57.8,1907,NA,TRUE,"RI",0
90,"John Orlando Pastore",1907,59.8,1907,NA,TRUE,"RI",0
91,"John Orlando Pastore",1907,61.8,1907,NA,TRUE,"RI",0
92,"John Orlando Pastore",1907,63.8,1907,NA,TRUE,"RI",0
93,"John Orlando Pastore",1907,65.8,1907,NA,TRUE,"RI",0
94,"John Orlando Pastore",1907,67.8,1907,NA,TRUE,"RI",0
97,"John Porter East",1931,49.7,1931,NA,FALSE,"NC",0
98,"John Porter East",1931,51.7,1931,NA,TRUE,"NC",0
99,"John Porter East",1931,53.7,1931,NA,TRUE,"NC",0
106,"John Reid Edwards",1953,45.6,1953,NA,FALSE,"NC",0
107,"John Reid Edwards",1953,47.6,1953,NA,TRUE,"NC",0
108,"John Reid Edwards",1953,49.6,1953,NA,TRUE,"NC",0
100,"John S. McCain",1936,50.4,1936,NA,TRUE,"AZ",0
101,"John S. McCain",1936,52.3,1936,NA,TRUE,"AZ",0
102,"John S. McCain",1936,54.3,1936,NA,TRUE,"AZ",0
103,"John S. McCain",1936,56.4,1936,NA,TRUE,"AZ",0
104,"John S. McCain",1936,58.3,1936,NA,TRUE,"AZ",0
105,"John S. McCain",1936,60.4,1936,NA,TRUE,"AZ",0
106,"John S. McCain",1936,62.4,1936,NA,TRUE,"AZ",0
107,"John S. McCain",1936,64.3,1936,NA,TRUE,"AZ",0
108,"John S. McCain",1936,66.4,1936,NA,TRUE,"AZ",0
109,"John S. McCain",1936,68.4,1936,NA,TRUE,"AZ",0
110,"John S. McCain",1936,70.3,1936,NA,TRUE,"AZ",0
111,"John S. McCain",1936,72.4,1936,NA,TRUE,"AZ",0
112,"John S. McCain",1936,74.4,1936,NA,TRUE,"AZ",0
113,"John S. McCain",1936,76.3,1936,NA,TRUE,"AZ",0
102,"John Seymour",1933,57.1,1933,NA,FALSE,"CA",0
80,"John Sherman Cooper",1901,45.4,1901,NA,FALSE,"KY",0
82,"John Sherman Cooper",1901,49.4,1901,NA,FALSE,"KY",0
83,"John Sherman Cooper",1901,51.4,1901,NA,TRUE,"KY",0
84,"John Sherman Cooper",1901,53.4,1901,NA,TRUE,"KY",0
85,"John Sherman Cooper",1901,55.4,1901,NA,TRUE,"KY",0
86,"John Sherman Cooper",1901,57.4,1901,NA,TRUE,"KY",0
87,"John Sherman Cooper",1901,59.4,1901,NA,TRUE,"KY",0
88,"John Sherman Cooper",1901,61.4,1901,NA,TRUE,"KY",0
89,"John Sherman Cooper",1901,63.4,1901,NA,TRUE,"KY",0
90,"John Sherman Cooper",1901,65.4,1901,NA,TRUE,"KY",0
91,"John Sherman Cooper",1901,67.4,1901,NA,TRUE,"KY",0
92,"John Sherman Cooper",1901,69.4,1901,NA,TRUE,"KY",0
109,"John Thune",1961,44,1961,NA,FALSE,"SD",0
110,"John Thune",1961,46,1961,NA,TRUE,"SD",0
111,"John Thune",1961,48,1961,NA,TRUE,"SD",0
112,"John Thune",1961,50,1961,NA,TRUE,"SD",0
113,"John Thune",1961,52,1961,NA,TRUE,"SD",0
91,"John Varick Tunney",1934,34.5,1934,NA,TRUE,"CA",0
92,"John Varick Tunney",1934,36.6,1934,NA,TRUE,"CA",0
93,"John Varick Tunney",1934,38.5,1934,NA,TRUE,"CA",0
94,"John Varick Tunney",1934,40.6,1934,NA,TRUE,"CA",0
95,"John W. Warner",1927,49.9,1927,NA,FALSE,"VA",0
96,"John W. Warner",1927,51.9,1927,NA,TRUE,"VA",0
97,"John W. Warner",1927,53.9,1927,NA,TRUE,"VA",0
98,"John W. Warner",1927,55.9,1927,NA,TRUE,"VA",0
99,"John W. Warner",1927,57.9,1927,NA,TRUE,"VA",0
100,"John W. Warner",1927,59.9,1927,NA,TRUE,"VA",0
101,"John W. Warner",1927,61.9,1927,NA,TRUE,"VA",0
102,"John W. Warner",1927,63.9,1927,NA,TRUE,"VA",0
103,"John W. Warner",1927,65.9,1927,NA,TRUE,"VA",0
104,"John W. Warner",1927,67.9,1927,NA,TRUE,"VA",0
105,"John W. Warner",1927,69.9,1927,NA,TRUE,"VA",0
106,"John W. Warner",1927,71.9,1927,NA,TRUE,"VA",0
107,"John W. Warner",1927,73.9,1927,NA,TRUE,"VA",0
108,"John W. Warner",1927,75.9,1927,NA,TRUE,"VA",0
109,"John W. Warner",1927,77.9,1927,NA,TRUE,"VA",0
110,"John W. Warner",1927,79.9,1927,NA,TRUE,"VA",0
80,"John William Bricker",1893,53.3,1893,NA,FALSE,"OH",0
81,"John William Bricker",1893,55.3,1893,NA,TRUE,"OH",0
82,"John William Bricker",1893,57.3,1893,NA,TRUE,"OH",0
83,"John William Bricker",1893,59.3,1893,NA,TRUE,"OH",0
84,"John William Bricker",1893,61.3,1893,NA,TRUE,"OH",0
85,"John William Bricker",1893,63.3,1893,NA,TRUE,"OH",0
104,"Jon Kyl",1942,52.7,1942,NA,TRUE,"AZ",0
105,"Jon Kyl",1942,54.7,1942,NA,TRUE,"AZ",0
106,"Jon Kyl",1942,56.7,1942,NA,TRUE,"AZ",0
107,"Jon Kyl",1942,58.7,1942,NA,TRUE,"AZ",0
108,"Jon Kyl",1942,60.7,1942,NA,TRUE,"AZ",0
109,"Jon Kyl",1942,62.7,1942,NA,TRUE,"AZ",0
110,"Jon Kyl",1942,64.7,1942,NA,TRUE,"AZ",0
111,"Jon Kyl",1942,66.7,1942,NA,TRUE,"AZ",0
112,"Jon Kyl",1942,68.7,1942,NA,TRUE,"AZ",0
107,"Jon Stevens Corzine",1947,54,1947,NA,FALSE,"NJ",0
108,"Jon Stevens Corzine",1947,56,1947,NA,TRUE,"NJ",0
109,"Jon Stevens Corzine",1947,58,1947,NA,TRUE,"NJ",0
110,"Jon Tester",1956,50.4,1956,NA,FALSE,"MT",0
111,"Jon Tester",1956,52.4,1956,NA,TRUE,"MT",0
112,"Jon Tester",1956,54.4,1956,NA,TRUE,"MT",0
113,"Jon Tester",1956,56.4,1956,NA,TRUE,"MT",0
81,"Joseph Allen Frear",1903,45.8,1903,"Jr.",FALSE,"DE",1
82,"Joseph Allen Frear",1903,47.8,1903,"Jr.",TRUE,"DE",1
83,"Joseph Allen Frear",1903,49.8,1903,"Jr.",TRUE,"DE",1
84,"Joseph Allen Frear",1903,51.8,1903,"Jr.",TRUE,"DE",1
85,"Joseph Allen Frear",1903,53.8,1903,"Jr.",TRUE,"DE",1
86,"Joseph Allen Frear",1903,55.8,1903,"Jr.",TRUE,"DE",1
80,"Joseph Christopher O'Mahoney",1884,62.2,1884,NA,TRUE,"WY",0
81,"Joseph Christopher O'Mahoney",1884,64.2,1884,NA,TRUE,"WY",0
82,"Joseph Christopher O'Mahoney",1884,66.2,1884,NA,TRUE,"WY",0
83,"Joseph Christopher O'Mahoney",1884,68.2,1884,NA,TRUE,"WY",0
84,"Joseph Christopher O'Mahoney",1884,70.2,1884,NA,TRUE,"WY",0
85,"Joseph Christopher O'Mahoney",1884,72.2,1884,NA,TRUE,"WY",0
86,"Joseph Christopher O'Mahoney",1884,74.2,1884,NA,TRUE,"WY",0
89,"Joseph Davies Tydings",1928,36.7,1928,NA,FALSE,"MD",0
90,"Joseph Davies Tydings",1928,38.7,1928,NA,TRUE,"MD",0
91,"Joseph Davies Tydings",1928,40.7,1928,NA,TRUE,"MD",0
87,"Joseph H. Bottum",1903,57.4,1903,NA,FALSE,"SD",0
80,"Joseph Hurst Ball",1905,41.2,1905,NA,TRUE,"MN",0
101,"Joseph I. Lieberman",1942,46.9,1942,NA,FALSE,"CT",0
102,"Joseph I. Lieberman",1942,48.9,1942,NA,TRUE,"CT",0
103,"Joseph I. Lieberman",1942,50.9,1942,NA,TRUE,"CT",0
104,"Joseph I. Lieberman",1942,52.9,1942,NA,TRUE,"CT",0
105,"Joseph I. Lieberman",1942,54.9,1942,NA,TRUE,"CT",0
106,"Joseph I. Lieberman",1942,56.9,1942,NA,TRUE,"CT",0
107,"Joseph I. Lieberman",1942,58.9,1942,NA,TRUE,"CT",0
108,"Joseph I. Lieberman",1942,60.9,1942,NA,TRUE,"CT",0
109,"Joseph I. Lieberman",1942,62.9,1942,NA,TRUE,"CT",0
110,"Joseph I. Lieberman",1942,64.9,1942,NA,TRUE,"CT",0
111,"Joseph I. Lieberman",1942,66.9,1942,NA,TRUE,"CT",0
112,"Joseph I. Lieberman",1942,68.9,1942,NA,TRUE,"CT",0
80,"Joseph Lister Hill",1894,52,1894,NA,TRUE,"AL",0
81,"Joseph Lister Hill",1894,54,1894,NA,TRUE,"AL",0
82,"Joseph Lister Hill",1894,56,1894,NA,TRUE,"AL",0
83,"Joseph Lister Hill",1894,58,1894,NA,TRUE,"AL",0
84,"Joseph Lister Hill",1894,60,1894,NA,TRUE,"AL",0
85,"Joseph Lister Hill",1894,62,1894,NA,TRUE,"AL",0
86,"Joseph Lister Hill",1894,64,1894,NA,TRUE,"AL",0
87,"Joseph Lister Hill",1894,66,1894,NA,TRUE,"AL",0
88,"Joseph Lister Hill",1894,68,1894,NA,TRUE,"AL",0
89,"Joseph Lister Hill",1894,70,1894,NA,TRUE,"AL",0
90,"Joseph Lister Hill",1894,72,1894,NA,TRUE,"AL",0
88,"Joseph Manuel Montoya",1915,47.3,1915,NA,TRUE,"NM",0
89,"Joseph Manuel Montoya",1915,49.3,1915,NA,TRUE,"NM",0
90,"Joseph Manuel Montoya",1915,51.3,1915,NA,TRUE,"NM",0
91,"Joseph Manuel Montoya",1915,53.3,1915,NA,TRUE,"NM",0
92,"Joseph Manuel Montoya",1915,55.3,1915,NA,TRUE,"NM",0
93,"Joseph Manuel Montoya",1915,57.3,1915,NA,TRUE,"NM",0
94,"Joseph Manuel Montoya",1915,59.3,1915,NA,TRUE,"NM",0
80,"Joseph Melville Broughton",1888,58.1,1888,NA,TRUE,"NC",0
81,"Joseph Melville Broughton",1888,60.1,1888,NA,TRUE,"NC",0
93,"Joseph R. Biden",1942,30.1,1942,"Jr.",FALSE,"DE",1
94,"Joseph R. Biden",1942,32.2,1942,"Jr.",TRUE,"DE",1
95,"Joseph R. Biden",1942,34.1,1942,"Jr.",TRUE,"DE",1
96,"Joseph R. Biden",1942,36.2,1942,"Jr.",TRUE,"DE",1
97,"Joseph R. Biden",1942,38.1,1942,"Jr.",TRUE,"DE",1
98,"Joseph R. Biden",1942,40.1,1942,"Jr.",TRUE,"DE",1
99,"Joseph R. Biden",1942,42.1,1942,"Jr.",TRUE,"DE",1
100,"Joseph R. Biden",1942,44.1,1942,"Jr.",TRUE,"DE",1
101,"Joseph R. Biden",1942,46.1,1942,"Jr.",TRUE,"DE",1
102,"Joseph R. Biden",1942,48.1,1942,"Jr.",TRUE,"DE",1
103,"Joseph R. Biden",1942,50.1,1942,"Jr.",TRUE,"DE",1
104,"Joseph R. Biden",1942,52.1,1942,"Jr.",TRUE,"DE",1
105,"Joseph R. Biden",1942,54.1,1942,"Jr.",TRUE,"DE",1
106,"Joseph R. Biden",1942,56.1,1942,"Jr.",TRUE,"DE",1
107,"Joseph R. Biden",1942,58.1,1942,"Jr.",TRUE,"DE",1
108,"Joseph R. Biden",1942,60.1,1942,"Jr.",TRUE,"DE",1
109,"Joseph R. Biden",1942,62.1,1942,"Jr.",TRUE,"DE",1
110,"Joseph R. Biden",1942,64.1,1942,"Jr.",TRUE,"DE",1
111,"Joseph R. Biden",1938,70.1,1938,"Jr.",TRUE,"DE",1
80,"Joseph Raymond McCarthy",1908,38.1,1908,NA,FALSE,"WI",0
81,"Joseph Raymond McCarthy",1908,40.1,1908,NA,TRUE,"WI",0
82,"Joseph Raymond McCarthy",1908,42.1,1908,NA,TRUE,"WI",0
83,"Joseph Raymond McCarthy",1908,44.1,1908,NA,TRUE,"WI",0
84,"Joseph Raymond McCarthy",1908,46.1,1908,NA,TRUE,"WI",0
85,"Joseph Raymond McCarthy",1908,48.1,1908,NA,TRUE,"WI",0
85,"Joseph Sill Clark",1901,55.2,1901,NA,FALSE,"PA",0
86,"Joseph Sill Clark",1901,57.2,1901,NA,TRUE,"PA",0
87,"Joseph Sill Clark",1901,59.2,1901,NA,TRUE,"PA",0
88,"Joseph Sill Clark",1901,61.2,1901,NA,TRUE,"PA",0
89,"Joseph Sill Clark",1901,63.2,1901,NA,TRUE,"PA",0
90,"Joseph Sill Clark",1901,65.2,1901,NA,TRUE,"PA",0
83,"Joseph Wilson Ervin",1901,51.8,1901,NA,FALSE,"NC",0
84,"Joseph Wilson Ervin",1901,53.8,1901,NA,TRUE,"NC",0
85,"Joseph Wilson Ervin",1901,55.8,1901,NA,TRUE,"NC",0
86,"Joseph Wilson Ervin",1901,57.8,1901,NA,TRUE,"NC",0
87,"Joseph Wilson Ervin",1901,59.8,1901,NA,TRUE,"NC",0
88,"Joseph Wilson Ervin",1901,61.9,1901,NA,TRUE,"NC",0
89,"Joseph Wilson Ervin",1901,63.8,1901,NA,TRUE,"NC",0
90,"Joseph Wilson Ervin",1901,65.9,1901,NA,TRUE,"NC",0
91,"Joseph Wilson Ervin",1901,67.8,1901,NA,TRUE,"NC",0
92,"Joseph Wilson Ervin",1901,69.9,1901,NA,TRUE,"NC",0
93,"Joseph Wilson Ervin",1901,71.8,1901,NA,TRUE,"NC",0
103,"Judd A. Gregg",1947,45.9,1947,NA,FALSE,"NH",0
104,"Judd A. Gregg",1947,47.9,1947,NA,TRUE,"NH",0
105,"Judd A. Gregg",1947,49.9,1947,NA,TRUE,"NH",0
106,"Judd A. Gregg",1947,51.9,1947,NA,TRUE,"NH",0
107,"Judd A. Gregg",1947,53.9,1947,NA,TRUE,"NH",0
108,"Judd A. Gregg",1947,55.9,1947,NA,TRUE,"NH",0
109,"Judd A. Gregg",1947,57.9,1947,NA,TRUE,"NH",0
110,"Judd A. Gregg",1947,59.9,1947,NA,TRUE,"NH",0
111,"Judd A. Gregg",1947,61.9,1947,NA,TRUE,"NH",0
95,"Kaneaster Hodges",1938,38.4,1938,"Jr.",FALSE,"AR",1
80,"Karl Earl Mundt",1900,46.6,1900,NA,TRUE,"SD",0
81,"Karl Earl Mundt",1900,48.6,1900,NA,TRUE,"SD",0
82,"Karl Earl Mundt",1900,50.6,1900,NA,TRUE,"SD",0
83,"Karl Earl Mundt",1900,52.6,1900,NA,TRUE,"SD",0
84,"Karl Earl Mundt",1900,54.6,1900,NA,TRUE,"SD",0
85,"Karl Earl Mundt",1900,56.6,1900,NA,TRUE,"SD",0
86,"Karl Earl Mundt",1900,58.6,1900,NA,TRUE,"SD",0
87,"Karl Earl Mundt",1900,60.6,1900,NA,TRUE,"SD",0
88,"Karl Earl Mundt",1900,62.6,1900,NA,TRUE,"SD",0
89,"Karl Earl Mundt",1900,64.6,1900,NA,TRUE,"SD",0
90,"Karl Earl Mundt",1900,66.6,1900,NA,TRUE,"SD",0
91,"Karl Earl Mundt",1900,68.6,1900,NA,TRUE,"SD",0
92,"Karl Earl Mundt",1900,70.6,1900,NA,TRUE,"SD",0
103,"Kay Bailey Hutchison",1943,49.5,1943,NA,FALSE,"TX",0
104,"Kay Bailey Hutchison",1943,51.5,1943,NA,TRUE,"TX",0
105,"Kay Bailey Hutchison",1943,53.5,1943,NA,TRUE,"TX",0
106,"Kay Bailey Hutchison",1943,55.5,1943,NA,TRUE,"TX",0
107,"Kay Bailey Hutchison",1943,57.5,1943,NA,TRUE,"TX",0
108,"Kay Bailey Hutchison",1943,59.5,1943,NA,TRUE,"TX",0
109,"Kay Bailey Hutchison",1943,61.5,1943,NA,TRUE,"TX",0
110,"Kay Bailey Hutchison",1943,63.5,1943,NA,TRUE,"TX",0
111,"Kay Bailey Hutchison",1943,65.5,1943,NA,TRUE,"TX",0
112,"Kay Bailey Hutchison",1943,67.5,1943,NA,TRUE,"TX",0
111,"Kay Hagan",1953,55.6,1953,NA,FALSE,"NC",0
112,"Kay Hagan",1953,57.6,1953,NA,TRUE,"NC",0
113,"Kay Hagan",1953,59.6,1953,NA,TRUE,"NC",0
112,"Kelly Ayotte",1968,42.5,1968,NA,FALSE,"NH",0
113,"Kelly Ayotte",1968,44.5,1968,NA,TRUE,"NH",0
109,"Ken Salazar",1955,49.8,1955,NA,FALSE,"CO",0
110,"Ken Salazar",1955,51.8,1955,NA,TRUE,"CO",0
111,"Ken Salazar",1951,57.9,1951,NA,TRUE,"CO",0
86,"Kenneth Barnard Keating",1900,58.6,1900,NA,TRUE,"NY",0
87,"Kenneth Barnard Keating",1900,60.6,1900,NA,TRUE,"NY",0
88,"Kenneth Barnard Keating",1900,62.6,1900,NA,TRUE,"NY",0
80,"Kenneth Douglas McKellar",1869,77.9,1869,NA,TRUE,"TN",0
81,"Kenneth Douglas McKellar",1869,79.9,1869,NA,TRUE,"TN",0
82,"Kenneth Douglas McKellar",1869,81.9,1869,NA,TRUE,"TN",0
80,"Kenneth Spicer Wherry",1892,54.8,1892,NA,TRUE,"NE",0
81,"Kenneth Spicer Wherry",1892,56.8,1892,NA,TRUE,"NE",0
82,"Kenneth Spicer Wherry",1892,58.8,1892,NA,TRUE,"NE",0
100,"Kent Kent Conrad",1948,38.8,1948,NA,FALSE,"ND",0
101,"Kent Kent Conrad",1948,40.8,1948,NA,TRUE,"ND",0
102,"Kent Kent Conrad",1948,42.8,1948,NA,TRUE,"ND",0
103,"Kent Kent Conrad",1948,44.8,1948,NA,TRUE,"ND",0
